n_qubits,seed,t_index,control_j,rotation_k,cumulative_t,cumulative_rank,rank_delta
32,497630260,17363,16,13,17363,16,0
32,497630260,17364,16,13,17364,16,0
32,497630260,17365,16,13,17365,16,0
32,497630260,17366,16,13,17366,16,0
32,497630260,17367,16,13,17367,16,0
32,497630260,17368,16,13,17368,16,0
32,497630260,17369,16,13,17369,16,0
32,497630260,17370,16,13,17370,16,0
32,497630260,17371,16,13,17371,16,0
32,497630260,17372,16,13,17372,16,0
32,497630260,17373,16,13,17373,16,0
32,497630260,17374,16,13,17374,16,0
32,497630260,17375,16,13,17375,16,0
32,497630260,17376,16,13,17376,16,0
32,497630260,17377,16,13,17377,16,0
32,497630260,17378,16,13,17378,16,0
32,497630260,17379,16,13,17379,16,0
32,497630260,17380,16,13,17380,16,0
32,497630260,17381,16,13,17381,16,0
32,497630260,17382,16,13,17382,16,0
32,497630260,17383,16,13,17383,16,0
32,497630260,17384,16,13,17384,16,0
32,497630260,17385,16,14,17385,16,0
32,497630260,17386,16,14,17386,16,0
32,497630260,17387,16,14,17387,16,0
32,497630260,17388,16,14,17388,16,0
32,497630260,17389,16,14,17389,16,0
32,497630260,17390,16,14,17390,16,0
32,497630260,17391,16,14,17391,16,0
32,497630260,17392,16,14,17392,16,0
32,497630260,17393,16,14,17393,16,0
32,497630260,17394,16,14,17394,16,0
32,497630260,17395,16,14,17395,16,0
32,497630260,17396,16,14,17396,16,0
32,497630260,17397,16,14,17397,16,0
32,497630260,17398,16,14,17398,16,0
32,497630260,17399,16,14,17399,16,0
32,497630260,17400,16,14,17400,16,0
32,497630260,17401,16,14,17401,16,0
32,497630260,17402,16,14,17402,16,0
32,497630260,17403,16,14,17403,16,0
32,497630260,17404,16,14,17404,16,0
32,497630260,17405,16,14,17405,16,0
32,497630260,17406,16,14,17406,16,0
32,497630260,17407,16,14,17407,16,0
32,497630260,17408,16,14,17408,16,0
32,497630260,17409,16,14,17409,16,0
32,497630260,17410,16,14,17410,16,0
32,497630260,17411,16,14,17411,16,0
32,497630260,17412,16,14,17412,16,0
32,497630260,17413,16,14,17413,16,0
32,497630260,17414,16,14,17414,16,0
32,497630260,17415,16,14,17415,16,0
32,497630260,17416,16,14,17416,16,0
32,497630260,17417,16,14,17417,16,0
32,497630260,17418,16,14,17418,16,0
32,497630260,17419,16,14,17419,16,0
32,497630260,17420,16,14,17420,16,0
32,497630260,17421,16,14,17421,16,0
32,497630260,17422,16,14,17422,16,0
32,497630260,17423,16,14,17423,16,0
32,497630260,17424,16,14,17424,16,0
32,497630260,17425,16,14,17425,16,0
32,497630260,17426,16,14,17426,16,0
32,497630260,17427,16,14,17427,16,0
32,497630260,17428,16,14,17428,16,0
32,497630260,17429,16,14,17429,16,0
32,497630260,17430,16,14,17430,16,0
32,497630260,17431,16,14,17431,16,0
32,497630260,17432,16,14,17432,16,0
32,497630260,17433,16,15,17433,16,0
32,497630260,17434,16,15,17434,16,0
32,497630260,17435,16,15,17435,16,0
32,497630260,17436,16,15,17436,16,0
32,497630260,17437,16,15,17437,16,0
32,497630260,17438,16,15,17438,16,0
32,497630260,17439,16,15,17439,16,0
32,497630260,17440,16,15,17440,16,0
32,497630260,17441,16,15,17441,16,0
32,497630260,17442,16,15,17442,16,0
32,497630260,17443,16,15,17443,16,0
32,497630260,17444,16,15,17444,16,0
32,497630260,17445,16,15,17445,16,0
32,497630260,17446,16,15,17446,16,0
32,497630260,17447,16,15,17447,16,0
32,497630260,17448,16,15,17448,16,0
32,497630260,17449,16,15,17449,16,0
32,497630260,17450,16,15,17450,16,0
32,497630260,17451,16,15,17451,16,0
32,497630260,17452,16,15,17452,16,0
32,497630260,17453,16,15,17453,16,0
32,497630260,17454,16,15,17454,16,0
32,497630260,17455,16,15,17455,16,0
32,497630260,17456,16,15,17456,16,0
32,497630260,17457,16,15,17457,16,0
32,497630260,17458,16,15,17458,16,0
32,497630260,17459,16,15,17459,16,0
32,497630260,17460,16,15,17460,16,0
32,497630260,17461,16,15,17461,16,0
32,497630260,17462,16,15,17462,16,0
32,497630260,17463,16,15,17463,16,0
32,497630260,17464,16,15,17464,16,0
32,497630260,17465,16,15,17465,16,0
32,497630260,17466,16,15,17466,16,0
32,497630260,17467,16,15,17467,16,0
32,497630260,17468,16,15,17468,16,0
32,497630260,17469,16,15,17469,16,0
32,497630260,17470,16,15,17470,16,0
32,497630260,17471,16,15,17471,16,0
32,497630260,17472,16,15,17472,16,0
32,497630260,17473,16,15,17473,16,0
32,497630260,17474,16,15,17474,16,0
32,497630260,17475,16,15,17475,16,0
32,497630260,17476,16,15,17476,16,0
32,497630260,17477,16,15,17477,16,0
32,497630260,17478,16,15,17478,16,0
32,497630260,17479,16,15,17479,16,0
32,497630260,17480,16,15,17480,16,0
32,497630260,17481,16,15,17481,16,0
32,497630260,17482,16,15,17482,16,0
32,497630260,17483,16,15,17483,16,0
32,497630260,17484,16,15,17484,16,0
32,497630260,17485,16,16,17485,16,0
32,497630260,17486,16,16,17486,16,0
32,497630260,17487,16,16,17487,16,0
32,497630260,17488,16,16,17488,16,0
32,497630260,17489,16,16,17489,16,0
32,497630260,17490,16,16,17490,16,0
32,497630260,17491,16,16,17491,16,0
32,497630260,17492,16,16,17492,16,0
32,497630260,17493,16,16,17493,16,0
32,497630260,17494,16,16,17494,16,0
32,497630260,17495,16,16,17495,16,0
32,497630260,17496,16,16,17496,16,0
32,497630260,17497,16,16,17497,16,0
32,497630260,17498,16,16,17498,16,0
32,497630260,17499,16,16,17499,16,0
32,497630260,17500,16,16,17500,16,0
32,497630260,17501,16,16,17501,16,0
32,497630260,17502,16,16,17502,16,0
32,497630260,17503,16,16,17503,16,0
32,497630260,17504,16,16,17504,16,0
32,497630260,17505,16,16,17505,16,0
32,497630260,17506,16,16,17506,16,0
32,497630260,17507,16,16,17507,16,0
32,497630260,17508,16,16,17508,16,0
32,497630260,17509,16,16,17509,16,0
32,497630260,17510,16,16,17510,16,0
32,497630260,17511,16,16,17511,16,0
32,497630260,17512,16,16,17512,16,0
32,497630260,17513,16,16,17513,16,0
32,497630260,17514,16,16,17514,16,0
32,497630260,17515,16,16,17515,16,0
32,497630260,17516,16,16,17516,16,0
32,497630260,17517,16,16,17517,16,0
32,497630260,17518,16,16,17518,16,0
32,497630260,17519,16,16,17519,16,0
32,497630260,17520,16,16,17520,16,0
32,497630260,17521,16,16,17521,16,0
32,497630260,17522,16,16,17522,16,0
32,497630260,17523,16,16,17523,16,0
32,497630260,17524,16,16,17524,16,0
32,497630260,17525,16,16,17525,16,0
32,497630260,17526,16,16,17526,16,0
32,497630260,17527,16,16,17527,16,0
32,497630260,17528,16,16,17528,16,0
32,497630260,17529,16,16,17529,16,0
32,497630260,17530,16,16,17530,16,0
32,497630260,17531,16,16,17531,16,0
32,497630260,17532,16,16,17532,16,0
32,497630260,17533,16,16,17533,16,0
32,497630260,17534,16,16,17534,16,0
32,497630260,17535,16,16,17535,16,0
32,497630260,17536,16,16,17536,16,0
32,497630260,17537,16,16,17537,16,0
32,497630260,17538,16,16,17538,16,0
32,497630260,17539,16,16,17539,16,0
32,497630260,17540,16,16,17540,16,0
32,497630260,17541,16,17,17541,16,0
32,497630260,17542,16,17,17542,16,0
32,497630260,17543,16,17,17543,16,0
32,497630260,17544,16,17,17544,16,0
32,497630260,17545,16,17,17545,16,0
32,497630260,17546,16,17,17546,16,0
32,497630260,17547,16,17,17547,16,0
32,497630260,17548,16,17,17548,16,0
32,497630260,17549,16,17,17549,16,0
32,497630260,17550,16,17,17550,16,0
32,497630260,17551,16,17,17551,16,0
32,497630260,17552,16,17,17552,16,0
32,497630260,17553,16,17,17553,16,0
32,497630260,17554,16,17,17554,16,0
32,497630260,17555,16,17,17555,16,0
32,497630260,17556,16,17,17556,16,0
32,497630260,17557,16,17,17557,16,0
32,497630260,17558,16,17,17558,16,0
32,497630260,17559,16,17,17559,16,0
32,497630260,17560,16,17,17560,16,0
32,497630260,17561,16,17,17561,16,0
32,497630260,17562,16,17,17562,16,0
32,497630260,17563,16,17,17563,16,0
32,497630260,17564,16,17,17564,16,0
32,497630260,17565,16,17,17565,16,0
32,497630260,17566,16,17,17566,16,0
32,497630260,17567,16,17,17567,16,0
32,497630260,17568,16,17,17568,16,0
32,497630260,17569,16,17,17569,16,0
32,497630260,17570,16,17,17570,16,0
32,497630260,17571,16,17,17571,16,0
32,497630260,17572,16,17,17572,16,0
32,497630260,17573,16,17,17573,16,0
32,497630260,17574,16,17,17574,16,0
32,497630260,17575,16,17,17575,16,0
32,497630260,17576,16,17,17576,16,0
32,497630260,17577,16,17,17577,16,0
32,497630260,17578,16,17,17578,16,0
32,497630260,17579,16,17,17579,16,0
32,497630260,17580,16,17,17580,16,0
32,497630260,17581,16,17,17581,16,0
32,497630260,17582,16,17,17582,16,0
32,497630260,17583,16,17,17583,16,0
32,497630260,17584,16,17,17584,16,0
32,497630260,17585,16,17,17585,16,0
32,497630260,17586,16,17,17586,16,0
32,497630260,17587,16,17,17587,16,0
32,497630260,17588,16,17,17588,16,0
32,497630260,17589,16,17,17589,16,0
32,497630260,17590,16,17,17590,16,0
32,497630260,17591,16,17,17591,16,0
32,497630260,17592,16,17,17592,16,0
32,497630260,17593,16,17,17593,16,0
32,497630260,17594,16,17,17594,16,0
32,497630260,17595,16,17,17595,16,0
32,497630260,17596,16,17,17596,16,0
32,497630260,17597,16,17,17597,16,0
32,497630260,17598,16,17,17598,16,0
32,497630260,17599,16,17,17599,16,0
32,497630260,17600,16,17,17600,16,0
32,497630260,17601,17,3,17601,17,1
32,497630260,17602,17,3,17602,17,0
32,497630260,17603,17,3,17603,17,0
32,497630260,17604,17,3,17604,17,0
32,497630260,17605,17,4,17605,17,0
32,497630260,17606,17,4,17606,17,0
32,497630260,17607,17,4,17607,17,0
32,497630260,17608,17,4,17608,17,0
32,497630260,17609,17,4,17609,17,0
32,497630260,17610,17,4,17610,17,0
32,497630260,17611,17,4,17611,17,0
32,497630260,17612,17,4,17612,17,0
32,497630260,17613,17,5,17613,17,0
32,497630260,17614,17,5,17614,17,0
32,497630260,17615,17,5,17615,17,0
32,497630260,17616,17,5,17616,17,0
32,497630260,17617,17,5,17617,17,0
32,497630260,17618,17,5,17618,17,0
32,497630260,17619,17,5,17619,17,0
32,497630260,17620,17,5,17620,17,0
32,497630260,17621,17,5,17621,17,0
32,497630260,17622,17,5,17622,17,0
32,497630260,17623,17,5,17623,17,0
32,497630260,17624,17,5,17624,17,0
32,497630260,17625,17,6,17625,17,0
32,497630260,17626,17,6,17626,17,0
32,497630260,17627,17,6,17627,17,0
32,497630260,17628,17,6,17628,17,0
32,497630260,17629,17,6,17629,17,0
32,497630260,17630,17,6,17630,17,0
32,497630260,17631,17,6,17631,17,0
32,497630260,17632,17,6,17632,17,0
32,497630260,17633,17,6,17633,17,0
32,497630260,17634,17,6,17634,17,0
32,497630260,17635,17,6,17635,17,0
32,497630260,17636,17,6,17636,17,0
32,497630260,17637,17,6,17637,17,0
32,497630260,17638,17,6,17638,17,0
32,497630260,17639,17,6,17639,17,0
32,497630260,17640,17,6,17640,17,0
32,497630260,17641,17,7,17641,17,0
32,497630260,17642,17,7,17642,17,0
32,497630260,17643,17,7,17643,17,0
32,497630260,17644,17,7,17644,17,0
32,497630260,17645,17,7,17645,17,0
32,497630260,17646,17,7,17646,17,0
32,497630260,17647,17,7,17647,17,0
32,497630260,17648,17,7,17648,17,0
32,497630260,17649,17,7,17649,17,0
32,497630260,17650,17,7,17650,17,0
32,497630260,17651,17,7,17651,17,0
32,497630260,17652,17,7,17652,17,0
32,497630260,17653,17,7,17653,17,0
32,497630260,17654,17,7,17654,17,0
32,497630260,17655,17,7,17655,17,0
32,497630260,17656,17,7,17656,17,0
32,497630260,17657,17,7,17657,17,0
32,497630260,17658,17,7,17658,17,0
32,497630260,17659,17,7,17659,17,0
32,497630260,17660,17,7,17660,17,0
32,497630260,17661,17,8,17661,17,0
32,497630260,17662,17,8,17662,17,0
32,497630260,17663,17,8,17663,17,0
32,497630260,17664,17,8,17664,17,0
32,497630260,17665,17,8,17665,17,0
32,497630260,17666,17,8,17666,17,0
32,497630260,17667,17,8,17667,17,0
32,497630260,17668,17,8,17668,17,0
32,497630260,17669,17,8,17669,17,0
32,497630260,17670,17,8,17670,17,0
32,497630260,17671,17,8,17671,17,0
32,497630260,17672,17,8,17672,17,0
32,497630260,17673,17,8,17673,17,0
32,497630260,17674,17,8,17674,17,0
32,497630260,17675,17,8,17675,17,0
32,497630260,17676,17,8,17676,17,0
32,497630260,17677,17,8,17677,17,0
32,497630260,17678,17,8,17678,17,0
32,497630260,17679,17,8,17679,17,0
32,497630260,17680,17,8,17680,17,0
32,497630260,17681,17,8,17681,17,0
32,497630260,17682,17,8,17682,17,0
32,497630260,17683,17,8,17683,17,0
32,497630260,17684,17,8,17684,17,0
32,497630260,17685,17,9,17685,17,0
32,497630260,17686,17,9,17686,17,0
32,497630260,17687,17,9,17687,17,0
32,497630260,17688,17,9,17688,17,0
32,497630260,17689,17,9,17689,17,0
32,497630260,17690,17,9,17690,17,0
32,497630260,17691,17,9,17691,17,0
32,497630260,17692,17,9,17692,17,0
32,497630260,17693,17,9,17693,17,0
32,497630260,17694,17,9,17694,17,0
32,497630260,17695,17,9,17695,17,0
32,497630260,17696,17,9,17696,17,0
32,497630260,17697,17,9,17697,17,0
32,497630260,17698,17,9,17698,17,0
32,497630260,17699,17,9,17699,17,0
32,497630260,17700,17,9,17700,17,0
32,497630260,17701,17,9,17701,17,0
32,497630260,17702,17,9,17702,17,0
32,497630260,17703,17,9,17703,17,0
32,497630260,17704,17,9,17704,17,0
32,497630260,17705,17,9,17705,17,0
32,497630260,17706,17,9,17706,17,0
32,497630260,17707,17,9,17707,17,0
32,497630260,17708,17,9,17708,17,0
32,497630260,17709,17,9,17709,17,0
32,497630260,17710,17,9,17710,17,0
32,497630260,17711,17,9,17711,17,0
32,497630260,17712,17,9,17712,17,0
32,497630260,17713,17,10,17713,17,0
32,497630260,17714,17,10,17714,17,0
32,497630260,17715,17,10,17715,17,0
32,497630260,17716,17,10,17716,17,0
32,497630260,17717,17,10,17717,17,0
32,497630260,17718,17,10,17718,17,0
32,497630260,17719,17,10,17719,17,0
32,497630260,17720,17,10,17720,17,0
32,497630260,17721,17,10,17721,17,0
32,497630260,17722,17,10,17722,17,0
32,497630260,17723,17,10,17723,17,0
32,497630260,17724,17,10,17724,17,0
32,497630260,17725,17,10,17725,17,0
32,497630260,17726,17,10,17726,17,0
32,497630260,17727,17,10,17727,17,0
32,497630260,17728,17,10,17728,17,0
32,497630260,17729,17,10,17729,17,0
32,497630260,17730,17,10,17730,17,0
32,497630260,17731,17,10,17731,17,0
32,497630260,17732,17,10,17732,17,0
32,497630260,17733,17,10,17733,17,0
32,497630260,17734,17,10,17734,17,0
32,497630260,17735,17,10,17735,17,0
32,497630260,17736,17,10,17736,17,0
32,497630260,17737,17,10,17737,17,0
32,497630260,17738,17,10,17738,17,0
32,497630260,17739,17,10,17739,17,0
32,497630260,17740,17,10,17740,17,0
32,497630260,17741,17,10,17741,17,0
32,497630260,17742,17,10,17742,17,0
32,497630260,17743,17,10,17743,17,0
32,497630260,17744,17,10,17744,17,0
32,497630260,17745,17,11,17745,17,0
32,497630260,17746,17,11,17746,17,0
32,497630260,17747,17,11,17747,17,0
32,497630260,17748,17,11,17748,17,0
32,497630260,17749,17,11,17749,17,0
32,497630260,17750,17,11,17750,17,0
32,497630260,17751,17,11,17751,17,0
32,497630260,17752,17,11,17752,17,0
32,497630260,17753,17,11,17753,17,0
32,497630260,17754,17,11,17754,17,0
32,497630260,17755,17,11,17755,17,0
32,497630260,17756,17,11,17756,17,0
32,497630260,17757,17,11,17757,17,0
32,497630260,17758,17,11,17758,17,0
32,497630260,17759,17,11,17759,17,0
32,497630260,17760,17,11,17760,17,0
32,497630260,17761,17,11,17761,17,0
32,497630260,17762,17,11,17762,17,0
32,497630260,17763,17,11,17763,17,0
32,497630260,17764,17,11,17764,17,0
32,497630260,17765,17,11,17765,17,0
32,497630260,17766,17,11,17766,17,0
32,497630260,17767,17,11,17767,17,0
32,497630260,17768,17,11,17768,17,0
32,497630260,17769,17,11,17769,17,0
32,497630260,17770,17,11,17770,17,0
32,497630260,17771,17,11,17771,17,0
32,497630260,17772,17,11,17772,17,0
32,497630260,17773,17,11,17773,17,0
32,497630260,17774,17,11,17774,17,0
32,497630260,17775,17,11,17775,17,0
32,497630260,17776,17,11,17776,17,0
32,497630260,17777,17,11,17777,17,0
32,497630260,17778,17,11,17778,17,0
32,497630260,17779,17,11,17779,17,0
32,497630260,17780,17,11,17780,17,0
32,497630260,17781,17,12,17781,17,0
32,497630260,17782,17,12,17782,17,0
32,497630260,17783,17,12,17783,17,0
32,497630260,17784,17,12,17784,17,0
32,497630260,17785,17,12,17785,17,0
32,497630260,17786,17,12,17786,17,0
32,497630260,17787,17,12,17787,17,0
32,497630260,17788,17,12,17788,17,0
32,497630260,17789,17,12,17789,17,0
32,497630260,17790,17,12,17790,17,0
32,497630260,17791,17,12,17791,17,0
32,497630260,17792,17,12,17792,17,0
32,497630260,17793,17,12,17793,17,0
32,497630260,17794,17,12,17794,17,0
32,497630260,17795,17,12,17795,17,0
32,497630260,17796,17,12,17796,17,0
32,497630260,17797,17,12,17797,17,0
32,497630260,17798,17,12,17798,17,0
32,497630260,17799,17,12,17799,17,0
32,497630260,17800,17,12,17800,17,0
32,497630260,17801,17,12,17801,17,0
32,497630260,17802,17,12,17802,17,0
32,497630260,17803,17,12,17803,17,0
32,497630260,17804,17,12,17804,17,0
32,497630260,17805,17,12,17805,17,0
32,497630260,17806,17,12,17806,17,0
32,497630260,17807,17,12,17807,17,0
32,497630260,17808,17,12,17808,17,0
32,497630260,17809,17,12,17809,17,0
32,497630260,17810,17,12,17810,17,0
32,497630260,17811,17,12,17811,17,0
32,497630260,17812,17,12,17812,17,0
32,497630260,17813,17,12,17813,17,0
32,497630260,17814,17,12,17814,17,0
32,497630260,17815,17,12,17815,17,0
32,497630260,17816,17,12,17816,17,0
32,497630260,17817,17,12,17817,17,0
32,497630260,17818,17,12,17818,17,0
32,497630260,17819,17,12,17819,17,0
32,497630260,17820,17,12,17820,17,0
32,497630260,17821,17,13,17821,17,0
32,497630260,17822,17,13,17822,17,0
32,497630260,17823,17,13,17823,17,0
32,497630260,17824,17,13,17824,17,0
32,497630260,17825,17,13,17825,17,0
32,497630260,17826,17,13,17826,17,0
32,497630260,17827,17,13,17827,17,0
32,497630260,17828,17,13,17828,17,0
32,497630260,17829,17,13,17829,17,0
32,497630260,17830,17,13,17830,17,0
32,497630260,17831,17,13,17831,17,0
32,497630260,17832,17,13,17832,17,0
32,497630260,17833,17,13,17833,17,0
32,497630260,17834,17,13,17834,17,0
32,497630260,17835,17,13,17835,17,0
32,497630260,17836,17,13,17836,17,0
32,497630260,17837,17,13,17837,17,0
32,497630260,17838,17,13,17838,17,0
32,497630260,17839,17,13,17839,17,0
32,497630260,17840,17,13,17840,17,0
32,497630260,17841,17,13,17841,17,0
32,497630260,17842,17,13,17842,17,0
32,497630260,17843,17,13,17843,17,0
32,497630260,17844,17,13,17844,17,0
32,497630260,17845,17,13,17845,17,0
32,497630260,17846,17,13,17846,17,0
32,497630260,17847,17,13,17847,17,0
32,497630260,17848,17,13,17848,17,0
32,497630260,17849,17,13,17849,17,0
32,497630260,17850,17,13,17850,17,0
32,497630260,17851,17,13,17851,17,0
32,497630260,17852,17,13,17852,17,0
32,497630260,17853,17,13,17853,17,0
32,497630260,17854,17,13,17854,17,0
32,497630260,17855,17,13,17855,17,0
32,497630260,17856,17,13,17856,17,0
32,497630260,17857,17,13,17857,17,0
32,497630260,17858,17,13,17858,17,0
32,497630260,17859,17,13,17859,17,0
32,497630260,17860,17,13,17860,17,0
32,497630260,17861,17,13,17861,17,0
32,497630260,17862,17,13,17862,17,0
32,497630260,17863,17,13,17863,17,0
32,497630260,17864,17,13,17864,17,0
32,497630260,17865,17,14,17865,17,0
32,497630260,17866,17,14,17866,17,0
32,497630260,17867,17,14,17867,17,0
32,497630260,17868,17,14,17868,17,0
32,497630260,17869,17,14,17869,17,0
32,497630260,17870,17,14,17870,17,0
32,497630260,17871,17,14,17871,17,0
32,497630260,17872,17,14,17872,17,0
32,497630260,17873,17,14,17873,17,0
32,497630260,17874,17,14,17874,17,0
32,497630260,17875,17,14,17875,17,0
32,497630260,17876,17,14,17876,17,0
32,497630260,17877,17,14,17877,17,0
32,497630260,17878,17,14,17878,17,0
32,497630260,17879,17,14,17879,17,0
32,497630260,17880,17,14,17880,17,0
32,497630260,17881,17,14,17881,17,0
32,497630260,17882,17,14,17882,17,0
32,497630260,17883,17,14,17883,17,0
32,497630260,17884,17,14,17884,17,0
32,497630260,17885,17,14,17885,17,0
32,497630260,17886,17,14,17886,17,0
32,497630260,17887,17,14,17887,17,0
32,497630260,17888,17,14,17888,17,0
32,497630260,17889,17,14,17889,17,0
32,497630260,17890,17,14,17890,17,0
32,497630260,17891,17,14,17891,17,0
32,497630260,17892,17,14,17892,17,0
32,497630260,17893,17,14,17893,17,0
32,497630260,17894,17,14,17894,17,0
32,497630260,17895,17,14,17895,17,0
32,497630260,17896,17,14,17896,17,0
32,497630260,17897,17,14,17897,17,0
32,497630260,17898,17,14,17898,17,0
32,497630260,17899,17,14,17899,17,0
32,497630260,17900,17,14,17900,17,0
32,497630260,17901,17,14,17901,17,0
32,497630260,17902,17,14,17902,17,0
32,497630260,17903,17,14,17903,17,0
32,497630260,17904,17,14,17904,17,0
32,497630260,17905,17,14,17905,17,0
32,497630260,17906,17,14,17906,17,0
32,497630260,17907,17,14,17907,17,0
32,497630260,17908,17,14,17908,17,0
32,497630260,17909,17,14,17909,17,0
32,497630260,17910,17,14,17910,17,0
32,497630260,17911,17,14,17911,17,0
32,497630260,17912,17,14,17912,17,0
32,497630260,17913,17,15,17913,17,0
32,497630260,17914,17,15,17914,17,0
32,497630260,17915,17,15,17915,17,0
32,497630260,17916,17,15,17916,17,0
32,497630260,17917,17,15,17917,17,0
32,497630260,17918,17,15,17918,17,0
32,497630260,17919,17,15,17919,17,0
32,497630260,17920,17,15,17920,17,0
32,497630260,17921,17,15,17921,17,0
32,497630260,17922,17,15,17922,17,0
32,497630260,17923,17,15,17923,17,0
32,497630260,17924,17,15,17924,17,0
32,497630260,17925,17,15,17925,17,0
32,497630260,17926,17,15,17926,17,0
32,497630260,17927,17,15,17927,17,0
32,497630260,17928,17,15,17928,17,0
32,497630260,17929,17,15,17929,17,0
32,497630260,17930,17,15,17930,17,0
32,497630260,17931,17,15,17931,17,0
32,497630260,17932,17,15,17932,17,0
32,497630260,17933,17,15,17933,17,0
32,497630260,17934,17,15,17934,17,0
32,497630260,17935,17,15,17935,17,0
32,497630260,17936,17,15,17936,17,0
32,497630260,17937,17,15,17937,17,0
32,497630260,17938,17,15,17938,17,0
32,497630260,17939,17,15,17939,17,0
32,497630260,17940,17,15,17940,17,0
32,497630260,17941,17,15,17941,17,0
32,497630260,17942,17,15,17942,17,0
32,497630260,17943,17,15,17943,17,0
32,497630260,17944,17,15,17944,17,0
32,497630260,17945,17,15,17945,17,0
32,497630260,17946,17,15,17946,17,0
32,497630260,17947,17,15,17947,17,0
32,497630260,17948,17,15,17948,17,0
32,497630260,17949,17,15,17949,17,0
32,497630260,17950,17,15,17950,17,0
32,497630260,17951,17,15,17951,17,0
32,497630260,17952,17,15,17952,17,0
32,497630260,17953,17,15,17953,17,0
32,497630260,17954,17,15,17954,17,0
32,497630260,17955,17,15,17955,17,0
32,497630260,17956,17,15,17956,17,0
32,497630260,17957,17,15,17957,17,0
32,497630260,17958,17,15,17958,17,0
32,497630260,17959,17,15,17959,17,0
32,497630260,17960,17,15,17960,17,0
32,497630260,17961,17,15,17961,17,0
32,497630260,17962,17,15,17962,17,0
32,497630260,17963,17,15,17963,17,0
32,497630260,17964,17,15,17964,17,0
32,497630260,17965,17,16,17965,17,0
32,497630260,17966,17,16,17966,17,0
32,497630260,17967,17,16,17967,17,0
32,497630260,17968,17,16,17968,17,0
32,497630260,17969,17,16,17969,17,0
32,497630260,17970,17,16,17970,17,0
32,497630260,17971,17,16,17971,17,0
32,497630260,17972,17,16,17972,17,0
32,497630260,17973,17,16,17973,17,0
32,497630260,17974,17,16,17974,17,0
32,497630260,17975,17,16,17975,17,0
32,497630260,17976,17,16,17976,17,0
32,497630260,17977,17,16,17977,17,0
32,497630260,17978,17,16,17978,17,0
32,497630260,17979,17,16,17979,17,0
32,497630260,17980,17,16,17980,17,0
32,497630260,17981,17,16,17981,17,0
32,497630260,17982,17,16,17982,17,0
32,497630260,17983,17,16,17983,17,0
32,497630260,17984,17,16,17984,17,0
32,497630260,17985,17,16,17985,17,0
32,497630260,17986,17,16,17986,17,0
32,497630260,17987,17,16,17987,17,0
32,497630260,17988,17,16,17988,17,0
32,497630260,17989,17,16,17989,17,0
32,497630260,17990,17,16,17990,17,0
32,497630260,17991,17,16,17991,17,0
32,497630260,17992,17,16,17992,17,0
32,497630260,17993,17,16,17993,17,0
32,497630260,17994,17,16,17994,17,0
32,497630260,17995,17,16,17995,17,0
32,497630260,17996,17,16,17996,17,0
32,497630260,17997,17,16,17997,17,0
32,497630260,17998,17,16,17998,17,0
32,497630260,17999,17,16,17999,17,0
32,497630260,18000,17,16,18000,17,0
32,497630260,18001,17,16,18001,17,0
32,497630260,18002,17,16,18002,17,0
32,497630260,18003,17,16,18003,17,0
32,497630260,18004,17,16,18004,17,0
32,497630260,18005,17,16,18005,17,0
32,497630260,18006,17,16,18006,17,0
32,497630260,18007,17,16,18007,17,0
32,497630260,18008,17,16,18008,17,0
32,497630260,18009,17,16,18009,17,0
32,497630260,18010,17,16,18010,17,0
32,497630260,18011,17,16,18011,17,0
32,497630260,18012,17,16,18012,17,0
32,497630260,18013,17,16,18013,17,0
32,497630260,18014,17,16,18014,17,0
32,497630260,18015,17,16,18015,17,0
32,497630260,18016,17,16,18016,17,0
32,497630260,18017,17,16,18017,17,0
32,497630260,18018,17,16,18018,17,0
32,497630260,18019,17,16,18019,17,0
32,497630260,18020,17,16,18020,17,0
32,497630260,18021,18,3,18021,18,1
32,497630260,18022,18,3,18022,18,0
32,497630260,18023,18,3,18023,18,0
32,497630260,18024,18,3,18024,18,0
32,497630260,18025,18,4,18025,18,0
32,497630260,18026,18,4,18026,18,0
32,497630260,18027,18,4,18027,18,0
32,497630260,18028,18,4,18028,18,0
32,497630260,18029,18,4,18029,18,0
32,497630260,18030,18,4,18030,18,0
32,497630260,18031,18,4,18031,18,0
32,497630260,18032,18,4,18032,18,0
32,497630260,18033,18,5,18033,18,0
32,497630260,18034,18,5,18034,18,0
32,497630260,18035,18,5,18035,18,0
32,497630260,18036,18,5,18036,18,0
32,497630260,18037,18,5,18037,18,0
32,497630260,18038,18,5,18038,18,0
32,497630260,18039,18,5,18039,18,0
32,497630260,18040,18,5,18040,18,0
32,497630260,18041,18,5,18041,18,0
32,497630260,18042,18,5,18042,18,0
32,497630260,18043,18,5,18043,18,0
32,497630260,18044,18,5,18044,18,0
32,497630260,18045,18,6,18045,18,0
32,497630260,18046,18,6,18046,18,0
32,497630260,18047,18,6,18047,18,0
32,497630260,18048,18,6,18048,18,0
32,497630260,18049,18,6,18049,18,0
32,497630260,18050,18,6,18050,18,0
32,497630260,18051,18,6,18051,18,0
32,497630260,18052,18,6,18052,18,0
32,497630260,18053,18,6,18053,18,0
32,497630260,18054,18,6,18054,18,0
32,497630260,18055,18,6,18055,18,0
32,497630260,18056,18,6,18056,18,0
32,497630260,18057,18,6,18057,18,0
32,497630260,18058,18,6,18058,18,0
32,497630260,18059,18,6,18059,18,0
